0.07026237255356653,0.06211824543064645,0.19278533412182142,0.3649278327082623,0.26226107571492074,0.4580935826972246,0.6025432335673854,0.5040437262165204,0.054599999999999996,0.30405819878028256,g
0.45394498527555116,0.06753165198804909,0.29210526315789465,0.2941243323104898,0.23070084456956585,0.5534794912059815,0.7906406057873955,0.5010744124950712,0.5637555555555556,0.14286199842032346,g
0.30451494194338485,0.37177726985513804,0.5157894736842105,0.06898511194453916,0.05719365831975106,0.5094108658046871,0.4762771859723101,0.6075404080978738,0.8004677777777779,0.6558902836943715,h
0.08631816025474891,0.03534296479472037,0.10011827321111766,0.48028185021025116,0.32226996592087714,0.4531296701526815,0.6214060315628283,0.5585493240754207,0.6778888888888889,0.21497884592974328,h
0.40311039774957685,0.3007559033005437,0.662093435836783,0.09330605750653484,0.07334419914061341,0.4344046324817298,0.31746129194651473,0.37819423521765766,0.09777777777777778,0.6449086183009415,h
0.05445545304772602,0.036908987370408215,0.07445298639858067,0.6845096033640186,0.47918210105200765,0.44405708794637944,0.5587055626985393,0.5581161371338683,0.000961111111111111,0.33693036151286404,g
0.15667389627258496,0.09273895983337363,0.32510348905972797,0.21479713603818618,0.1526152022521855,0.512890202145502,0.6253995344684538,0.5689274047643306,0.03611444444444445,0.3528384003832658,g
0.09894647818159498,0.03374924916725823,0.2421052631578947,0.4572110467098534,0.32434434731071266,0.3904799348946839,0.5394942299697773,0.5475705886028024,0.8131700000000001,0.49488304566819025,h
0.0403657544025572,0.045250836642197964,0.17868125369603782,0.561200136379134,0.362572232923396,0.4713265208146527,0.5803633040461251,0.5348456249803951,0.6152644444444445,0.44696409958436384,h
0.06065563583398885,0.07331988985186166,0.19278533412182142,0.48380497783839077,0.3643502741146836,0.45901551439239424,0.6107021387438365,0.5672713914892635,0.38173333333333337,0.28271597545027255,g
0.06247986092481363,0.04661169660896631,0.1567120047309284,0.49960222752585526,0.4276189065046673,0.434370949307985,0.5564489450114979,0.5546402720756187,0.5269511111111111,0.3131907038624387,h
0.058457956886085974,0.04954872026897364,0.176374926079243,0.5549494260711444,0.47414431767669274,0.46155685177700034,0.6084858647853625,0.5585508795042953,0.043411111111111116,0.33999341261928506,g
0.11480311070087773,0.12914167141218963,0.4705499704316972,0.1937720195476759,0.14965180026670616,0.45603765081931413,0.6426662994802674,0.482716463203608,0.5461777777777779,0.3648781739197991,g
0.12857452480876405,0.07256398655131795,0.22945002956830274,0.2749176042732129,0.19425100014817007,0.4906879575297767,0.5943915200990701,0.5171435481976857,0.05637555555555556,0.3973254748740791,g
0.05943736387652379,0.050153286892215515,0.17525133057362507,0.5633594726673486,0.4696992146984738,0.4243547542831833,0.5557974814988922,0.5554900547173954,0.06941333333333334,0.26293764809467707,g
0.050181952660479826,0.04005039355336958,0.11800709639266693,0.6908739629503353,0.49681434286560966,0.4471358074592356,0.5540355130055902,0.5261800714823264,0.9653466666666668,0.44853952752133214,h
0.05224534584646258,0.06014657815291245,0.23403311649911296,0.6200704625525628,0.46140168913913165,0.43608995265771855,0.5981762880612382,0.5782452014371127,0.8936744444444445,0.45053637787934897,h
0.06864518397604076,0.04662807841424124,0.15026611472501472,0.6270030685305148,0.4233219736257223,0.42121224967981624,0.5584829705613567,0.5620262260862532,0.29927777777777775,0.33216584014191197,g
0.3666774277153082,0.06892137513553993,0.1988468361916026,0.4468689623820889,0.34745888279745146,0.4041405912442332,0.3225077661677492,0.5129094115631101,0.9303188888888889,0.2785482837202678,g
0.1539863622653978,0.07872003494785125,0.32214665878178594,0.2074099329469258,0.15068899096162391,0.44363420925071584,0.6560184949684353,0.5730438472807344,0.04354444444444444,0.4573321431808471,g
0.029557417772705437,0.033425903534569514,0.13681253696037843,0.9803386748494147,0.662913024151726,0.4574763482174245,0.5899289774969698,0.5045287607872233,0.14744222222222222,0.24668971980163412,h
0.09767424941685728,0.083476999165308,0.3382022471910112,0.3167405386975793,0.2437398133056749,0.4600092648085944,0.6328510211348515,0.5018643111251792,0.3426666666666667,0.23061780567388748,g
0.11686498824620675,0.07211465703520528,0.32202838557066826,0.27230367087168994,0.19365831975107423,0.4075260405777709,0.5378957412809309,0.5526267693975591,0.0017355555555555557,0.3962936676982041,g
0.10991244143943427,0.0756968117886591,0.4130396215257244,0.25434708489601093,0.18758334568084162,0.4714743202580673,0.6294265402095418,0.5152886992648266,0.11182555555555555,0.39313957478214706,g
0.08428235172866395,0.0409221396197861,0.2356889414547605,0.4397090578474827,0.3067121054971107,0.4393800631230419,0.5970221066091798,0.514559203122679,0.3326222222222222,0.2904646450259611,h
0.05240206309005785,0.06125898073967751,0.1774985215848609,0.49460165927946353,0.34227292932286263,0.4324765611570286,0.563695731107295,0.5086825335966156,0.49441111111111113,0.24498015693180206,g
0.359705480708168,0.08043271368504809,0.30576581904198696,0.21604727809978408,0.15246703215291155,0.20857734276152465,0.8070377003373086,0.5668454632157922,0.09277777777777778,0.31857026323626525,g
